ID,Limite_Credito,Sexo,Educacion,Estado_Civil,Edad,Pago_Mes_Actual,Pago_Mes_2,Pago_Mes_3,Factura_Mes_1,Factura_Mes_2,Factura_Mes_3,Pago_Realizado_Mes_1,Pago_Realizado_Mes_2,Pago_Realizado_Mes_3,Incumplimiento
23422,310000,2,2,1,32,0,0,0,69886,70950,71403,2177,2216,1879,0
23423,230000,2,3,1,39,1,2,-1,6499,4791,4858,0,4858,0,0
23424,130000,2,1,2,34,-2,-2,-2,0,0,388,0,388,0,0
23425,300000,2,1,2,31,-1,-1,-1,16612,19099,17865,19099,17865,9243,0
23426,300000,2,2,1,34,-1,-1,-1,37505,57210,36667,57210,36679,34263,0
23427,20000,2,2,1,29,2,2,2,19098,19953,18756,1474,0,2403,0
23428,200000,2,3,2,33,1,2,0,18021,17374,15463,0,3027,6223,0
23429,200000,2,2,1,40,-2,-2,-2,531,0,2358,0,2358,2477,0
23430,500000,2,1,2,28,-2,-2,-2,4428,-31,-31,0,0,3994,0
23431,80000,2,2,1,37,0,0,0,10559,11991,14286,1621,5000,1554,0
23432,360000,2,1,2,29,-2,-2,-2,0,0,0,0,0,0,1
23433,30000,2,2,1,33,0,0,0,28938,30246,30485,1800,1574,1300,0
23434,190000,2,2,2,44,0,0,0,162051,168517,169675,17917,7601,7602,0
23435,350000,2,1,1,36,-2,-2,-2,1133,0,1342,0,1342,2195,0
23436,260000,2,2,1,31,-1,-1,-1,2224,1996,1497,2007,1501,0,0
23437,190000,2,2,1,37,0,0,2,105679,115049,117856,11000,6000,5000,0
23438,230000,2,2,1,34,-2,-2,-2,0,0,615,0,615,0,0
23439,650000,2,3,2,39,0,0,-1,5865,0,1904,0,1904,0,0
23440,250000,2,1,2,32,-1,-1,-1,10495,2150,46975,2150,46975,10890,0
23441,700000,2,2,2,34,-2,-2,-2,1878,4343,804,4354,804,778,0
23442,270000,2,1,1,40,-1,-1,-1,9658,8714,6425,8781,6425,6000,0
23443,100000,2,2,1,43,0,0,0,94713,97503,100138,4366,5100,2000,0
23444,260000,2,2,1,38,0,0,0,163550,166795,171803,5966,7692,7788,0
23445,410000,2,2,2,33,-2,-2,-2,4720,25488,7022,25488,7022,3326,0
23446,520000,2,2,1,47,-2,-2,-2,76762,107039,19046,107124,19058,7387,0
23447,80000,2,2,1,39,0,0,0,77020,76246,49428,3179,1699,1712,1
23448,450000,2,3,1,36,-2,-2,-2,0,0,0,0,0,0,0
23449,30000,2,6,2,45,0,0,0,25298,26866,27662,2000,2000,1500,0
23450,600000,2,3,2,44,0,0,0,140179,112498,82803,5000,8340,380478,0
23451,200000,2,1,2,34,-1,-1,-1,692,-6,890,0,896,14337,0
23452,60000,2,2,2,34,2,0,0,60707,59675,59690,2102,2922,1586,0
23453,280000,2,2,1,34,-2,-2,-2,9103,6419,11966,6439,12042,5844,0
23454,230000,2,1,1,36,-1,-1,-1,1240,2078,380,2078,380,2100,0
23455,210000,2,2,2,31,-1,-1,-1,1154,1368,1080,1368,1080,1567,1
23456,60000,2,1,2,33,1,-2,-1,1242,0,4028,0,4028,56626,0
23457,270000,2,1,2,37,-2,-2,-2,7842,6380,16098,6380,16098,1350,0
23458,80000,2,3,1,41,-1,-1,-1,3526,10129,6100,10129,6100,6434,0
23459,80000,2,2,1,44,-2,-2,-2,0,0,0,0,0,600,0
23460,360000,2,2,1,40,-1,-1,-1,4343,725,4268,725,4268,2085,0
23461,300000,2,1,2,38,0,0,2,15001,12751,2318,2318,0,3792,1
23462,270000,2,1,1,44,-2,-2,-2,-106,2894,25417,3000,25500,4000,0
23463,200000,2,1,2,46,-2,-2,-2,2263,3441,2124,3448,2124,6063,0
23464,20000,2,2,2,46,-1,-1,-1,189,2249,3551,2249,3551,5000,1
23465,20000,2,2,1,32,0,0,0,8217,9910,12146,2000,2400,600,1
23466,30000,2,2,1,33,2,2,0,29498,28718,29761,1,2000,1400,1
23467,50000,2,1,1,35,0,0,0,45822,47173,48592,2413,2832,39,0
23468,230000,2,4,2,30,0,0,0,168708,161074,151884,10699,5080,10000,0
23469,50000,2,2,1,39,1,2,2,16983,16413,21128,0,5000,0,1
23470,70000,2,3,1,31,0,0,0,9633,11462,14259,2000,3000,2000,0
23471,100000,2,1,2,31,1,2,-1,9311,5107,1647,0,1647,3348,0
23472,100000,2,3,1,30,1,2,2,46809,47121,45239,2000,0,1900,0
23473,210000,2,1,2,31,-1,-1,-1,12618,6313,16488,6344,16560,13024,0
23474,450000,2,1,2,31,-1,-1,-2,2609,0,0,0,0,0,0
23475,300000,2,3,2,31,0,0,0,92235,67283,65059,4505,6039,100000,0
23476,140000,2,1,2,31,-2,-2,-2,1399,1519,1404,1519,1404,540,0
23477,480000,2,1,2,32,-2,-2,-2,11872,38933,23479,40000,23479,52209,0
23478,100000,2,2,2,30,1,2,0,31708,30904,31953,0,1850,3200,1
23479,110000,2,1,2,32,-1,0,0,3610,15427,19563,12000,5000,3000,0
23480,100000,2,2,2,31,0,0,0,91344,92309,94421,3309,4421,5486,1
23481,200000,2,1,2,31,-2,-2,-2,0,950,0,950,0,2422,0
23482,100000,2,1,2,30,0,0,2,7384,10253,9945,3000,0,4500,0
23483,50000,2,2,1,30,-1,-1,-2,1500,0,0,0,0,0,1
23484,20000,2,2,1,31,0,0,0,13080,10911,18890,1500,2000,2000,0
23485,490000,2,2,1,31,0,0,0,470579,482733,492718,19469,20000,12000,0
23486,90000,2,1,2,32,-1,-1,-2,7563,-12,-12,0,0,3242,0
23487,310000,2,1,1,32,0,0,0,141203,84594,66624,7000,5500,4000,0
23488,240000,2,1,2,33,-2,-2,-2,5000,0,5000,0,5000,0,0
23489,390000,2,1,2,32,0,0,0,16566,20213,15204,9076,8000,1500,0
23490,140000,2,2,2,33,0,0,0,59097,59655,60992,2137,2300,2278,0
23491,120000,2,1,2,33,-1,-1,-1,332,332,538,332,538,3160,1
23492,30000,2,3,1,33,0,0,0,29666,29033,29345,1763,1676,1456,0
23493,230000,2,2,1,32,-1,-1,0,399,1560,1766,1560,1046,1000,0
23494,320000,2,1,2,32,0,0,0,13720,20219,18087,8015,1140,5639,0
23495,110000,2,1,2,32,0,0,0,60558,30900,0,1900,0,0,0
23496,60000,2,2,2,31,0,0,0,36434,39925,43350,4100,4073,0,1
23497,180000,2,1,2,32,-2,-2,-2,-30,2200,5643,2230,5643,2298,0
23498,430000,2,1,2,33,0,0,0,345053,336467,321019,13206,36000,30000,0
23499,230000,2,1,2,33,0,-1,-1,7990,13450,56729,13450,56729,0,0
23500,140000,2,2,1,33,1,-1,-1,-23,5742,0,5765,0,1920,0
23501,180000,2,1,2,31,-1,-1,-1,766,243,243,243,243,243,0
23502,60000,2,2,2,31,1,2,0,20544,19921,20993,0,1700,1400,0
23503,310000,2,2,2,31,0,0,0,86082,78328,78380,3550,6000,2559,0
23504,320000,2,2,1,33,0,0,0,324160,295866,226752,10067,11000,5000,0
23505,100000,2,1,2,33,-2,-2,-2,3417,7366,12146,7400,12146,752,0
23506,120000,2,2,2,33,1,2,2,68493,70275,68592,3500,0,5700,1
23507,260000,2,1,2,33,-2,-2,-2,18480,3958,-86,3978,0,0,1
23508,170000,2,1,2,32,-1,-1,-1,13880,6367,9351,6593,9361,22222,0
23509,200000,2,1,2,31,-1,2,2,450,450,0,0,0,0,0
23510,110000,2,1,1,31,1,2,5,76817,89765,87486,15200,0,5000,0
23511,50000,2,1,2,32,0,0,0,5458,5175,12950,1500,7956,3188,0
23512,350000,2,2,2,32,-1,-1,-1,10362,42541,10723,42541,10723,1310,0
23513,110000,2,1,2,31,0,-1,-1,14268,2491,0,2491,0,0,0
23514,240000,2,1,1,30,0,0,0,236823,241067,240998,10279,10500,10581,0
23515,120000,2,2,1,30,2,-1,3,1248,1701,1551,1701,0,9,0
23516,150000,2,1,2,32,0,0,0,18519,19926,18600,3000,4003,2551,0
23517,180000,2,2,1,34,-2,-2,-2,10485,274,9333,274,9333,26656,1
23518,200000,2,2,2,34,0,-1,-1,13112,13011,12000,13011,12000,0,0
23519,250000,2,1,2,33,-1,-1,-2,16317,0,0,0,0,188841,0
23520,350000,2,1,1,36,-1,-1,-1,326,326,652,326,652,0,0
23521,200000,2,2,1,36,-2,-2,-2,0,0,0,0,0,0,0
23522,30000,2,2,1,35,0,0,0,25239,26847,26319,3000,3000,2000,0
23523,150000,2,2,1,45,0,0,0,141292,131970,136267,4719,6419,6436,0
23524,380000,2,3,1,46,1,-2,-1,0,0,224,0,224,4034,0
23525,180000,2,2,1,47,0,0,0,176424,164745,168208,5896,6117,6268,0
23526,20000,2,2,1,35,1,2,2,16335,15780,18411,0,3200,0,1
23527,100000,2,1,1,49,1,2,0,103307,97590,99560,0,4700,4400,1
23528,300000,2,2,2,36,-1,-1,-1,8310,2592,77000,2592,77000,3000,0
23529,450000,2,1,2,36,1,-2,-1,5909,964,613,968,615,1834,0
23530,220000,2,2,1,35,2,2,2,29202,30420,32222,2000,2600,1600,1
23531,500000,2,2,1,37,0,0,0,58448,60182,67153,5000,10000,5169,0
23532,200000,2,3,2,45,-2,-2,-2,0,10221,1356,10221,1356,0,0
23533,80000,2,2,1,35,1,2,2,78959,76699,81477,0,6800,0,1
23534,430000,2,1,1,46,-2,-2,-2,9270,43717,4153,43717,4153,4196,0
23535,200000,2,2,1,40,-2,-2,-2,1521,-5,-5,0,0,0,0
23536,90000,2,1,1,36,-1,-1,-1,3860,1770,2135,1826,2150,316,0
23537,200000,2,1,1,38,-1,-1,-1,4891,28258,14712,28258,14712,5229,0
23538,60000,2,2,1,47,0,0,0,9253,56120,57614,50000,3000,2700,0
23539,250000,2,1,2,36,-2,-2,-2,2200,0,0,0,0,124832,0
23540,200000,2,1,1,40,0,0,0,9141,9046,9635,1138,1157,1149,0
23541,360000,2,2,2,45,-2,-1,2,0,2500,2500,2500,0,0,0
23542,200000,2,1,2,33,0,0,0,196304,195766,195191,9000,8939,8099,0
23543,500000,2,2,2,41,-2,-2,-2,6305,5692,1556,6332,1742,2080,0
23544,200000,2,1,1,38,0,0,0,185155,180069,179899,6500,8000,7520,0
23545,230000,2,1,2,44,0,0,0,230101,224517,223544,10125,12966,5506,0
23546,50000,2,3,1,37,-1,-1,0,389,25352,25998,25742,1435,1406,0
23547,260000,2,1,1,38,0,0,-1,16995,12947,31394,3087,33000,2000,0
23548,140000,2,1,1,39,0,0,0,27942,29472,30579,2000,1600,2000,0
23549,320000,2,2,2,35,0,0,0,125567,125782,118294,6831,12000,6700,0
23550,50000,2,2,1,39,0,0,0,48651,48939,49204,2200,1739,9500,0
23551,150000,2,2,1,35,-2,-2,-2,-10,8846,6731,8856,6731,0,1
23552,160000,2,1,1,36,-1,-1,0,1714,2845,3342,2845,1000,171,0
23553,500000,2,2,1,43,0,0,0,374802,355323,352868,14000,14500,13000,0
23554,350000,2,1,1,44,-2,-2,-2,8544,0,0,0,0,0,0
23555,230000,2,3,2,48,-1,-1,-1,3096,518,4988,518,5003,3528,1
23556,200000,2,2,1,39,-1,-1,-1,2485,3788,5512,3798,5512,1996,0
23557,500000,2,2,2,39,0,0,0,229332,161360,117606,7400,6000,1889,0
23558,130000,2,1,2,34,0,0,0,76589,77387,78995,3400,4200,4500,0
23559,290000,2,2,2,34,0,0,0,25530,37737,29636,15035,1539,1290,0
23560,210000,2,2,2,34,0,0,0,73415,76188,78276,4002,4000,4323,0
23561,240000,2,1,2,36,-1,-1,-1,330,3152,5400,3152,5416,3799,0
23562,80000,2,2,1,36,-2,-2,-2,6746,556,556,556,556,2904,0
23563,150000,2,1,2,36,0,0,0,127204,247984,125502,5900,5000,6163,1
23564,200000,2,5,1,39,-2,-2,-2,500,0,0,0,0,0,0
23565,110000,2,2,2,36,2,2,-2,112900,0,0,0,0,0,1
23566,320000,2,3,1,33,0,0,0,71047,19161,19829,2000,1300,1600,0
23567,340000,2,1,2,37,-1,0,-1,20624,20651,16308,8641,16400,15000,0
23568,380000,2,2,1,43,1,-2,-2,0,0,0,0,0,2039,0
23569,150000,2,1,1,43,-1,-1,-1,6940,6200,6962,6200,6962,9301,0
23570,500000,2,1,2,37,-2,-2,-2,747,0,0,0,0,989,0
23571,500000,2,2,1,49,-2,-2,-2,12871,5177,4199,5177,4199,7507,0
23572,370000,2,2,1,44,-2,-2,-2,0,1742,0,1742,0,0,0
23573,360000,2,2,1,40,-2,-2,-2,8736,969,6083,974,6120,9901,0
23574,300000,2,2,1,39,-2,-2,-2,2022,537,142,537,142,656,0
23575,150000,2,2,2,37,-2,-2,-2,0,0,596,0,596,22131,0
23576,210000,2,1,1,38,-2,-2,-2,-81,-81,-81,0,0,0,0
23577,280000,2,1,1,39,-2,-2,-2,1397,0,136,0,136,0,0
23578,230000,2,2,1,44,-2,-2,-2,14029,9035,11979,9140,12039,6700,0
23579,360000,2,2,2,37,0,0,0,292725,296679,301181,10638,11115,10700,0
23580,230000,2,2,1,40,-1,-1,-1,1215,225,5703,525,5703,1000,0
23581,450000,2,2,1,44,-2,-2,-2,8521,15934,7266,16080,7299,8364,0
23582,240000,2,1,2,34,2,0,0,5488,1788,2840,1700,1090,1000,1
23583,300000,2,1,2,41,-1,-1,-2,5770,0,0,0,0,0,0
23584,240000,2,2,1,38,0,0,0,197231,185901,189190,6702,7000,7000,0
23585,230000,2,2,1,37,-1,0,0,1054,2869,5567,2000,3000,2000,1
23586,230000,2,1,2,41,-1,-1,-1,12731,6684,10834,7000,15000,29000,0
23587,240000,2,2,1,40,-1,-1,-1,3204,4888,0,4888,0,1197,1
23588,160000,2,1,2,39,-2,-2,-2,0,300,0,300,0,0,0
23589,360000,2,5,1,39,-1,-1,-1,3102,552,31029,552,31051,7731,0
23590,160000,2,1,1,41,0,0,-1,169867,126973,88072,3360,92532,2859,0
23591,10000,2,2,1,42,0,0,0,8710,9601,8810,1200,1172,1000,0
23592,430000,2,1,2,38,-1,-1,-1,590,590,590,590,590,590,0
23593,80000,2,1,1,39,1,2,2,21340,22389,23017,1700,1280,0,0
23594,310000,2,1,1,39,-1,-1,-1,3803,678,3050,681,3072,9100,0
23595,150000,2,3,1,41,0,0,0,20934,21364,21196,1500,1500,1000,0
23596,200000,2,2,1,43,0,0,-2,2893,0,230,0,230,2059,0
23597,210000,2,1,1,44,-1,-1,-1,360,360,1234,360,1234,722,0
23598,400000,2,2,2,43,-2,-2,-2,15000,18400,15000,18400,15000,492,0
23599,80000,2,2,1,40,-1,-1,-1,2667,2035,32194,2035,32194,1729,0
23600,160000,2,2,1,42,-1,0,0,34186,35186,36512,1569,1895,1606,0
23601,170000,2,2,1,40,-1,-1,-1,17914,1253,4427,1253,4427,1459,0
23602,240000,2,2,1,41,-2,-2,-2,5366,-34,6911,0,6945,614,0
23603,300000,2,2,1,33,2,2,0,279065,273067,278910,0,10638,10569,1
23604,90000,2,2,1,44,2,2,-1,1654,827,827,0,827,2040,0
23605,180000,2,2,1,35,-1,-1,-1,11285,11781,13613,11798,13694,8401,0
23606,210000,2,2,1,48,-1,-1,-1,1417,-3,355,0,358,12816,0
23607,300000,2,1,1,42,1,-2,-2,-694,-694,0,0,694,0,0
23608,240000,2,1,2,37,3,2,2,164691,167489,170329,7000,7000,7000,1
23609,170000,2,1,1,44,-2,-2,-2,0,0,0,0,0,0,0
23610,50000,2,1,2,37,0,0,0,43886,50411,9688,2500,7026,1000,0
23611,50000,2,2,1,39,0,0,0,45989,47302,48330,2081,2109,2049,0
23612,230000,2,1,2,39,-1,-1,-1,900,1945,0,1945,0,0,0
23613,310000,2,1,1,34,0,0,0,270776,263983,215686,11080,8054,7037,0
23614,150000,2,3,2,35,1,-1,-1,0,200,708,200,708,1201,0
23615,200000,2,1,2,35,-2,-1,-1,0,185,1916,185,1916,0,0
23616,80000,2,2,2,39,2,2,2,129966,123747,106582,9685,0,3659,1
23617,500000,2,1,1,37,-2,-2,-2,6757,9505,12171,9505,12176,11564,0
23618,20000,2,2,1,42,0,0,2,15379,17802,19212,3000,2000,0,1
23619,20000,2,3,1,46,0,0,2,11691,14179,13662,3000,0,2088,1
23620,150000,2,1,2,34,-2,-2,-2,0,0,0,0,0,0,1
23621,100000,2,5,2,34,0,0,0,91674,91348,87244,5004,3811,3002,0
23622,210000,2,3,1,44,-2,-2,-2,11771,13462,17706,13462,17706,0,1
23623,300000,2,2,1,40,1,-2,-2,0,0,0,0,0,0,0
23624,80000,2,2,2,32,1,2,-1,7604,7320,150,0,150,0,1
23625,410000,2,1,2,31,0,0,0,134072,133604,133882,15003,15877,30000,0
23626,90000,2,3,1,36,0,0,-1,79642,79001,18318,1580,19789,1295,0
23627,270000,2,2,1,43,0,0,0,135068,102743,100360,5000,7000,4049,0
23628,360000,2,2,1,41,0,0,0,270553,255348,262153,10900,12500,12500,0
23629,230000,2,3,1,38,0,0,0,67810,61602,48294,1980,1823,1771,0
23630,150000,2,2,2,42,0,0,0,97066,95040,0,2000,0,0,0
23631,150000,2,2,2,44,2,2,0,168179,159008,157164,0,5684,5538,1
23632,350000,2,2,1,43,-2,-2,-2,2124,3027,2448,3048,2460,4616,0
23633,210000,2,3,2,43,-1,-1,-1,7605,1170,0,1170,0,0,0
23634,130000,2,3,1,44,0,0,0,40331,43929,45816,5000,3390,3000,0
23635,500000,2,1,1,49,-2,-2,-2,27936,2305,9073,2305,9083,6105,0
23636,280000,2,2,1,48,2,-1,0,9511,35852,36875,35852,1467,1200,1
23637,450000,2,1,1,39,-2,-2,-2,8494,24178,5307,25128,5318,118877,0
23638,200000,2,2,2,46,0,0,0,120343,121198,123834,4342,4593,14955,0
23639,290000,2,2,1,34,0,0,0,53437,44037,5441,1274,1200,2033,0
23640,170000,2,2,1,35,1,-2,-2,0,0,0,0,0,0,0
23641,380000,2,2,1,39,0,0,0,307388,280090,249018,12936,9190,9000,0
23642,180000,2,1,2,35,1,-2,-2,-18,-18,-18,0,0,0,1
23643,280000,2,1,2,35,-1,-1,-1,6494,28723,9432,28723,9432,3472,0
23644,200000,2,2,1,31,-2,-2,-2,2167,9003,1301,9003,1301,7070,0
23645,220000,2,2,1,40,1,-2,-2,8359,14447,6791,14518,6835,6535,0
23646,240000,2,1,1,38,2,2,2,107425,109678,111948,5500,5500,4000,1
23647,470000,2,2,2,43,-2,-2,-2,5631,404,-3,404,0,0,0
23648,280000,2,1,2,35,0,-1,-1,10089,38936,7444,40000,8069,5005,0
23649,200000,2,1,2,43,-2,-2,-2,-109,-109,-109,0,0,0,1
23650,20000,2,3,1,46,1,2,2,8131,9042,8753,1200,0,1316,0
23651,20000,2,2,2,34,0,0,0,18649,19727,20330,1700,2000,1200,0
23652,290000,2,1,2,34,-1,-1,-1,1915,6136,0,6151,0,28642,0
23653,20000,2,1,1,37,1,-2,-1,-113,-113,10887,1575,11000,0,1
23654,150000,2,1,1,38,-2,-2,-2,1544,463,1481,463,1481,21643,0
23655,160000,2,2,1,36,-2,-2,-2,-20,-20,3640,0,3660,3135,1
23656,360000,2,1,1,36,-2,-2,-2,0,0,0,0,0,0,1
23657,160000,2,2,1,41,1,2,0,99496,97013,98427,0,3879,5459,0
23658,400000,2,1,1,37,0,0,0,229714,222726,162828,11477,8000,4553,0
23659,180000,2,2,2,36,0,0,0,14222,14701,17322,1300,2902,3047,0
23660,120000,2,2,1,32,0,0,0,111441,113869,116110,5596,5498,5500,0
23661,200000,2,2,2,33,-2,-2,-2,1502,3806,0,3836,0,4573,0
23662,210000,2,1,1,39,-1,-1,-1,5907,2615,1220,2637,1220,5357,0
23663,70000,2,3,1,48,2,2,2,62775,64139,65516,3000,3000,2100,1
23664,110000,2,2,1,38,0,0,0,195437,176420,63142,5000,10000,5048,1
23665,30000,2,3,2,47,2,2,2,11652,12461,11970,1300,0,1214,1
23666,40000,2,3,1,46,-1,-1,2,50,1850,1056,1800,0,1000,0
23667,310000,2,1,1,41,-1,2,-1,3640,1094,9445,0,9453,5206,0
23668,200000,2,2,1,41,-1,-1,-1,5592,0,1306,0,1306,1679,0
23669,230000,2,2,1,39,0,0,-2,24510,0,0,0,0,0,0
23670,450000,2,1,1,33,-2,-2,-2,3485,2989,2278,3004,2289,4737,0
23671,80000,2,2,2,34,0,0,0,40570,41873,88361,1983,4100,0,0
23672,210000,2,2,2,43,0,0,0,209781,180962,181870,6500,6601,5085,0
23673,130000,2,2,3,48,-1,-1,-1,1778,0,109,0,109,0,0
23674,500000,2,1,1,49,-2,-1,-1,1088,4007,9933,4031,10021,14576,0
23675,180000,2,2,1,38,-1,2,2,7098,4089,0,0,0,8941,1
23676,340000,2,1,1,36,1,-1,-1,0,544,4881,544,4881,717,0
23677,450000,2,1,2,37,0,-1,-1,37070,17596,24965,17596,24965,0,0
23678,80000,2,3,1,49,0,0,0,61267,61300,61001,2179,2226,2004,0
23679,150000,2,3,2,47,-1,-1,-1,2934,2843,1445,2843,1445,2288,0
23680,210000,2,1,1,43,1,-2,-2,0,0,0,0,0,0,0
23681,380000,2,2,2,38,0,0,0,250755,212839,173199,8339,7032,7986,0
23682,400000,2,2,1,46,0,0,0,43405,39802,37115,15000,15000,10000,0
23683,80000,2,3,1,52,-2,-2,-2,210,-2,926,0,928,0,0
23684,240000,2,1,1,44,-2,-2,-2,2771,4756,3496,4756,3496,4708,0
23685,120000,2,2,1,50,0,0,0,118492,119637,102228,6141,4474,2647,0
23686,60000,2,3,1,63,0,0,0,59471,59021,49580,2400,1940,1477,0
23687,360000,2,1,2,54,0,-1,-1,132387,11590,70460,11606,70579,10022,0
23688,50000,2,2,1,50,2,2,2,27525,28669,28569,1900,650,2300,1
23689,360000,2,3,1,50,-1,-1,-1,846,1831,2776,1831,2776,0,1
23690,30000,2,3,1,51,0,0,2,22373,25363,23582,3400,1400,1000,0
23691,500000,2,1,1,53,-2,-2,-1,1200,0,3609,0,3609,4053,0
23692,20000,2,2,1,54,3,2,3,6329,8488,8212,2415,0,0,1
23693,90000,2,2,1,56,-1,-1,-1,1160,4701,13878,4701,13882,6556,0
23694,80000,2,3,1,55,0,0,0,59838,63860,59515,10000,5000,4000,0
23695,100000,2,3,2,54,1,2,2,66212,64021,66362,0,6700,60,0
23696,120000,2,1,1,51,0,0,0,82865,82741,62914,3652,1258,60584,0
23697,100000,2,3,3,51,1,-2,-2,0,0,0,0,0,0,1
23698,150000,2,2,1,51,0,0,0,146018,147598,148393,7000,7600,6000,0
23699,10000,2,2,1,51,1,2,0,9151,8855,9828,0,1133,1144,0
23700,50000,2,3,1,52,1,-2,-2,0,0,0,0,0,831,0
23701,490000,2,1,1,53,-2,-2,-2,1700,8913,0,8913,0,400,0
23702,50000,2,3,2,52,0,0,0,47670,48447,49493,1954,2000,20567,0
23703,340000,2,2,1,57,-1,-1,-1,16729,8942,10301,8942,10321,20793,0
23704,240000,2,3,1,51,0,0,0,225614,232072,204121,10473,8000,30000,0
23705,50000,2,3,1,53,2,2,2,40926,43236,45250,3000,3000,1800,1
23706,500000,2,2,1,50,0,0,0,290301,296479,306661,11000,15000,10000,0
23707,410000,2,2,1,50,0,0,0,249152,246659,248934,9000,11000,10000,0
23708,280000,2,2,1,64,0,0,2,22715,37818,35497,15506,17,3364,0
23709,240000,2,2,2,59,0,0,0,230026,239796,231230,20000,12000,7000,0
23710,20000,2,1,2,54,0,0,0,17016,17909,18298,1568,1737,1200,0
23711,100000,2,2,1,55,2,2,2,44400,47439,48385,4100,2000,2000,1
23712,290000,2,2,1,52,0,0,0,276377,282814,288983,12880,13000,8000,0
23713,100000,2,3,2,50,0,0,0,82397,84027,88734,3004,7500,0,0
23714,270000,2,2,1,65,-1,-1,-1,157,0,2521,0,2521,5184,0
23715,80000,2,3,2,57,0,0,0,78312,77359,76081,3459,3500,1959,0
23716,280000,2,1,1,47,4,3,2,127928,127530,130168,3000,6000,4500,1
23717,30000,2,3,1,52,1,-2,-2,-190,-760,-760,0,0,0,0
23718,90000,2,3,1,53,0,0,0,88363,87235,88338,3200,4000,2602,1
23719,600000,2,1,1,53,-2,-2,-2,84300,27446,0,27446,0,0,0
23720,70000,2,3,1,54,0,0,0,37717,38744,40538,1655,2449,2400,0
23721,270000,2,3,1,58,-2,-2,-2,936,1188,2078,1188,2078,795,0
23722,260000,2,3,1,59,0,0,0,258885,261183,262546,10000,11000,13067,0
23723,50000,2,3,1,59,0,0,-2,25775,0,0,0,0,0,0
23724,50000,2,3,1,53,0,0,0,48549,49180,48521,2277,2290,1500,1
23725,70000,2,3,2,52,0,0,0,103570,105991,67243,3500,2777,1751,0
23726,210000,2,3,1,55,-1,-1,-2,3857,0,0,0,0,95438,0
23727,330000,2,3,1,50,-1,-1,-2,2064,0,0,0,0,0,0
23728,200000,2,2,1,51,0,0,0,288015,148160,98651,4470,9746,155858,0
23729,220000,2,1,1,51,-2,-2,-2,3315,2625,4863,2625,4863,1917,0
23730,50000,2,3,1,52,0,0,0,11463,12763,14149,1500,1600,1252,0
23731,20000,2,2,1,53,0,0,0,19594,19502,19431,2000,1700,1500,0
23732,30000,2,2,2,53,-1,-1,0,356,15666,16863,15700,2000,2000,1
23733,280000,2,2,1,56,2,0,0,284128,284204,284041,9970,10261,17003,1
23734,60000,2,3,1,60,0,0,0,57974,57637,56594,2810,2648,2050,0
23735,200000,2,3,1,50,0,0,0,8413,8611,15818,5000,8000,10000,0
23736,230000,2,2,2,51,0,0,0,213457,226037,213682,17000,10000,10000,0
23737,230000,2,1,1,51,-2,-2,-2,0,0,0,0,0,0,1
23738,100000,2,3,1,49,0,0,0,62049,58158,57952,2247,2900,2408,0
23739,80000,2,2,1,49,0,0,0,83888,83503,82265,3900,3000,3500,0
23740,80000,2,2,2,51,0,0,0,80106,43289,21017,1400,1500,1000,1
23741,70000,2,2,1,57,0,0,0,18379,19571,22729,1500,3500,2000,0
23742,200000,2,1,1,54,-2,-2,-2,0,0,0,0,0,0,1
23743,20000,2,2,1,51,2,2,2,17612,18820,19717,1800,1500,0,0
23744,200000,2,2,1,50,-2,-1,0,3414,6640,7428,6640,1025,10249,0
23745,50000,2,2,1,55,0,0,0,23605,27856,16386,5856,3386,5411,0
23746,360000,2,2,1,52,1,-2,-2,0,0,0,0,0,0,0
23747,200000,2,3,2,49,-1,-1,-1,1801,181,4095,181,4126,5711,0
23748,90000,2,2,1,55,2,2,2,83040,81998,83674,900,4003,3000,1
23749,50000,2,3,2,59,0,0,0,50761,50185,59509,2500,2600,6000,0
23750,400000,2,2,1,48,0,0,0,352730,335226,317661,12370,15012,13000,0
23751,110000,2,3,1,51,0,0,0,105476,109153,109501,5436,5007,5290,0
23752,50000,2,3,1,58,1,2,2,24135,23454,26755,0,4000,0,1
23753,500000,2,1,1,58,1,-1,0,-1,33982,37844,35436,37311,9442,1
23754,150000,2,3,1,65,-2,-2,-2,0,0,500,0,500,0,0
23755,300000,2,4,1,54,1,-2,-2,0,0,1702,0,1702,0,0
23756,50000,2,2,1,56,0,0,0,48703,48836,48049,2000,2000,2000,0
23757,300000,2,1,1,59,-1,-1,-1,12982,10114,10195,11138,10217,34039,0
23758,290000,2,2,1,49,0,0,0,282538,281749,238490,10711,12915,2962,1
23759,500000,2,2,1,52,0,0,0,588000,277559,288835,17559,36500,20000,0
23760,140000,2,3,1,50,-1,2,-1,845,845,1690,0,1690,0,1
23761,350000,2,5,1,49,1,-2,-2,0,36011,8978,36011,8978,11975,0
23762,180000,2,2,2,49,0,0,0,56677,35062,32721,1600,1600,1500,0
23763,390000,2,1,1,48,1,-1,-1,0,5660,3730,5660,3730,9526,0
23764,50000,2,1,2,52,-1,0,0,28594,33080,29233,5000,3000,1000,0
23765,50000,2,1,2,51,0,0,0,43273,44652,46331,2800,2795,2750,0
23766,150000,2,1,2,52,0,0,0,126810,58955,29332,5000,13003,15000,0
23767,200000,2,1,1,49,-1,-1,-1,413,0,103,0,103,0,0
